ID,y
3614,111.296585
3615,94.000946
3617,107.627174
3618,111.49226
3619,112.4723
3620,110.21168
3621,93.76542
3625,94.26809
3626,104.18508
3630,102.62741
3631,93.432915
3632,107.0375
3633,93.653275
3634,108.92025
3637,95.57614
3639,99.99667
3640,110.549805
3641,93.77708
3644,116.28804
3645,94.26959
3646,95.436066
3647,96.80043
3648,110.38407
3653,112.53536
3654,95.470116
3655,108.20422
3659,101.26112
3660,96.01733
3662,112.329384
3666,94.070885
3668,93.876396
3671,95.53802
3673,92.03056
3674,108.839226
3675,95.741745
3681,91.47735
3682,112.63305
3686,108.75619
3687,91.8791
3692,82.628716
3695,108.596436
3696,100.216385
3699,112.765656
3705,113.16214
3707,79.40856
3708,93.888176
3709,113.15876
3710,93.588646
3712,96.19987
3715,112.514854
3716,94.283325
3720,110.273254
3722,79.40856
3726,94.51828
3728,95.769684
3729,105.60407
3731,104.45496
3735,108.416595
3736,94.4216
3739,98.94205
3741,111.52781
3743,105.72103
3744,94.25758
3745,113.58404
3746,96.807365
3751,95.73353
3753,94.81768
3760,114.189896
3761,98.63972
3762,112.14672
3763,96.12204
3765,97.46442
3768,113.58918
3769,93.904015
3770,104.04221
3773,115.913155
3774,95.28428
3776,95.03535
3778,98.75798
3779,112.11208
3780,95.7438
3781,107.03045
3782,95.31563
3783,111.171455
3784,95.177124
3786,94.51828
3789,110.20259
3790,93.51175
3793,113.28687
3795,111.51248
3797,100.429306
3798,116.539215
3800,112.40504
3804,95.21107
3810,99.249535
3815,112.74865
3816,95.21107
3818,98.47205
3824,110.32225
3828,100.755035
3830,111.1971
3831,102.127625
3832,78.703964
3834,112.63305
3835,93.40166
3836,109.97247
3838,95.089424
3839,117.1342
3840,109.51673
3845,97.60607
3846,110.34978
3847,93.535446
3849,77.93408
3853,107.71702
3855,107.49531
3856,94.28829
3864,82.7801
3865,95.25848
3866,108.60279
3867,95.99911
3868,112.40504
3869,94.60827
3871,94.58312
3875,102.69179
3876,94.095406
3878,93.88984
3879,109.70717
3881,112.40504
3883,113.83972
3884,99.21882
3886,111.83014
3890,95.218925
3893,109.89998
3897,105.85052
3901,95.502556
3902,108.46804
3913,108.684525
3914,95.61798
3916,90.9816
3917,111.31829
3924,105.84352
3925,104.85653
3928,95.49173
3929,112.70173
3932,93.938835
3933,105.92029
3934,80.90198
3935,92.49913
3936,94.44261
3937,109.96027
3938,92.02593
3939,109.78679
3943,93.42147
3944,110.97158
3945,112.54855
3946,96.6871
3947,108.154175
3948,96.39321
3949,109.27368
3950,94.50951
3951,115.98687
3952,94.08982
3953,110.71443
3961,116.4861
3962,95.7097
3966,94.45097
3967,101.225204
3968,95.92858
3969,109.19239
3970,97.24384
3971,103.04921
3973,96.57417
3974,111.04841
3975,109.3957
3977,124.94995
3979,107.11543
3985,97.80112
3986,100.83779
3988,110.26929
3991,94.73892
3992,103.63909
3993,95.03724
3994,94.51886
3995,114.52284
4005,107.23781
4007,93.87795
4008,101.5153
4009,96.04144
4010,109.879196
4011,83.87266
4012,94.12494
4013,106.67363
4015,115.009445
4016,111.32289
4018,108.95101
4025,94.52612
4026,109.33232
4028,108.4192
4029,101.159325
4031,93.07294
4032,112.76791
4033,94.44414
4034,105.032684
4037,93.773125
4038,100.90201
4039,93.84554
4041,100.70211
4042,112.56359
4043,99.957054
4044,105.92029
4045,96.13939
4046,112.67614
4047,102.48547
4048,103.57715
4049,98.47826
4051,95.366135
4052,111.189964
4058,105.32674
4062,105.82316
4064,112.21475
4067,93.87795
4068,77.79484
4070,94.53249
4072,115.29967
4074,111.685
4075,97.11873
4076,110.690094
4077,94.53159
4078,107.57177
4080,105.92029
4082,107.41466
4085,93.86041
4086,115.23795
4088,109.33232
4089,95.174576
4092,77.67917
4094,96.526855
4095,111.39198
4096,96.11702
4097,105.84675
4102,93.79058
4105,113.20993
4107,108.61611
4111,95.59174
4112,103.52814
4113,99.27856
4114,97.29303
4115,93.450485
4116,109.82594
4117,93.99475
4118,95.1231
4119,115.60226
4120,99.43675
4122,81.57928
4125,95.50794
4126,109.984314
4129,112.25114
4134,109.80136
4137,93.8375
4141,106.54766
4142,97.69339
4144,95.09581
4145,105.84352
4146,102.71532
4150,93.64467
4151,80.23217
4154,93.87795
4156,101.03424
4157,109.3025
4159,111.32289
4160,95.0287
4161,111.36007
4168,97.47997
4171,101.15496
4172,102.47314
4173,99.62691
4175,95.01404
4176,105.92029
4177,95.09581
4178,97.68186
4179,96.47631
4181,112.87066
4183,101.159325
4184,112.94702
4185,94.26382
4186,111.323135
4188,105.31734
4190,111.21876
4192,92.698944
4193,109.19611
4194,111.768745
4195,98.308975
4196,78.812904
4202,95.24873
4203,100.404755
4208,99.84288
4209,109.7929
4210,96.23335
4211,110.31203
4212,116.0466
4214,101.48194
4215,95.262924
4216,112.17097
4217,92.069916
4219,94.19563
4222,109.96027
4224,80.69555
4231,104.18505
4232,101.159325
4234,95.901825
4236,95.09581
4237,106.033554
4240,98.30372
4242,104.89375
4243,94.43412
4247,102.08572
4248,109.064896
4249,98.42327
4254,103.2877
4263,95.384384
4265,109.873634
4267,97.37913
4268,112.73721
4271,112.736496
4272,95.2647
4273,110.03595
4274,88.88058
4276,94.18834
4278,94.52472
4280,96.6546
4281,114.51737
4283,95.13165
4284,107.84443
4285,96.53892
4286,111.19398
4287,95.36937
4288,112.014465
4289,94.10638
4290,87.32251
4293,92.68967
4296,108.864204
4297,93.607506
4299,92.181244
4303,110.53062
4310,96.094734
4312,107.4986
4318,106.033554
4320,108.02316
4322,93.6815
4323,111.37068
4325,101.93701
4326,112.22406
4328,108.07629
4330,107.406685
4332,111.626785
4333,95.3
4335,98.64096
4336,96.99777
4338,108.94124
4341,94.94365
4342,102.74096
4344,105.32674
4347,104.98445
4348,106.033554
4351,105.406555
4352,93.83763
4353,110.13749
4355,104.2102
4356,93.86041
4359,102.012955
4360,99.588455
4361,96.59043
4364,94.47196
4365,103.18244
4368,96.16197
4372,100.24612
4374,92.96609
4376,93.753525
4377,105.547554
4380,93.98457
4383,106.28516
4384,94.52472
4385,101.06715
4389,91.99245
4391,93.92148
4392,113.71734
4393,92.408745
4395,93.49284
4396,111.05358
4398,110.8483
4399,95.2576
4401,91.715675
4406,95.08255
4408,101.48194
4412,106.033554
4415,95.70115
4418,111.39879
4419,92.96609
4420,78.40669
4422,110.97158
4423,92.96609
4425,95.7169
4428,106.78834
4431,111.329124
4434,92.277695
4436,95.76228
4437,109.59514
4439,116.0386
4440,95.63532
4441,107.87684
4444,95.96762
4445,101.48194
4446,96.01142
4447,112.1432
4452,101.458595
4456,113.18058
4457,94.176445
4458,111.90945
4460,93.86041
4461,115.97534
4462,96.00108
4465,102.963425
4466,101.37895
4468,95.11102
4469,103.99383
4472,112.305374
4475,99.1663
4478,93.41892
4479,109.858345
4480,95.873726
4483,85.45982
4484,98.09905
4485,105.523186
4486,97.24384
4488,95.139046
4489,106.0098
4490,95.19585
4491,100.960365
4492,97.588264
4493,105.49023
4494,93.19297
4495,96.19755
4498,83.5273
4499,93.83162
4500,100.817505
4503,109.7049
4505,102.999886
4506,96.48379
4507,95.37302
4508,106.033554
4510,112.11201
4511,91.5982
4513,97.3453
4516,78.604416
4519,93.18644
4521,97.31974
4531,92.28938
4532,78.15758
4533,99.72492
4534,107.69517
4536,106.033554
4537,94.176445
4539,95.11199
4542,101.41936
4545,92.60015
4549,93.220474
4551,94.66055
4554,102.20585
4556,111.883316
4559,110.57694
4561,114.77025
4562,111.23862
4566,110.28378
4569,94.765976
4570,111.05358
4573,94.19203
4574,103.270386
4575,94.800606
4577,94.353065
4578,109.96027
4580,115.54542
4582,92.68439
4583,110.97158
4585,94.71779
4587,106.033554
4595,92.222275
4596,110.96804
4601,95.410484
4602,110.4916
4603,100.61212
4605,105.003174
4606,93.43862
4607,111.12297
4608,96.12693
4610,93.218056
4613,104.06917
4617,93.11485
4618,105.889336
4619,92.698944
4620,99.47619
4622,92.69801
4625,93.86041
4626,106.033554
4627,94.511856
4629,89.5135
4631,92.017494
4633,106.033554
4634,115.36833
4635,97.0356
4639,94.65691
4640,108.356834
4642,103.91098
4644,107.7453
4646,106.033554
4647,95.93151
4648,78.03745
4649,94.910446
4650,108.65295
4655,93.220474
4660,95.240105
4661,115.40897
4662,97.76914
4663,114.158226
4665,94.572685
4666,110.92303
4667,103.65886
4668,93.8711
4670,93.52675
4671,101.93586
4672,100.834526
4673,103.07092
4675,106.22621
4676,98.70757
4677,111.04701
4680,97.714745
4682,94.19203
4683,111.54053
4685,106.033554
4686,94.651306
4688,112.074005
4690,114.17355
4692,112.15004
4693,95.76325
4697,93.17178
4700,112.85296
4702,111.48055
4707,116.085434
4708,93.97148
4710,84.23923
4716,102.24549
4717,95.87357
4718,93.31942
4720,96.99764
4721,82.02614
4723,98.88561
4726,114.355736
4727,93.85428
4729,94.472145
4731,95.01194
4732,111.5434
4735,100.965225
4736,101.53292
4737,100.61212
4738,113.23277
4739,110.40473
4744,101.331474
4747,93.122856
4749,108.18668
4750,93.97148
4752,112.55682
4755,95.91894
4756,103.51153
4757,112.40587
4758,93.408745
4759,101.77366
4763,95.87357
4764,101.11161
4765,93.92341
4766,96.121765
4767,110.8479
4769,106.6431
4770,94.52677
4771,78.906784
4772,105.44002
4774,112.074005
4776,106.95736
4777,110.918465
4778,97.25009
4780,95.69077
4784,93.4399
4786,95.53784
4787,77.74895
4788,98.687935
4789,112.55682
4791,104.6708
4792,94.35154
4795,107.46157
4796,92.12692
4803,93.99331
4805,97.00794
4807,94.19203
4809,93.12572
4816,94.231674
4817,79.24444
4818,94.41618
4820,93.563416
4821,101.27033
4823,112.400986
4824,94.40824
4825,109.03684
4829,101.88129
4830,95.24873
4831,112.85279
4833,104.39218
4836,96.888435
4837,112.074005
4838,93.24674
4840,92.98842
4841,77.73542
4842,97.93528
4843,117.874535
4844,94.320404
4849,106.72935
4851,106.45551
4852,93.82864
4858,98.34711
4860,95.24873
4863,112.743195
4864,94.00803
4865,111.27528
4867,107.84872
4868,93.05956
4869,112.48117
4873,92.841896
4875,94.61887
4876,112.251595
4877,93.219185
4878,109.64016
4880,77.74895
4886,109.63951
4888,102.970695
4889,94.13013
4890,111.46366
4893,94.846664
4895,95.20735
4896,106.485146
4899,96.30272
4901,100.00165
4902,111.9542
4903,94.90986
4904,112.55682
4910,92.897896
4912,92.86548
4915,103.28379
4916,104.28176
4917,96.76302
4920,105.44002
4927,103.52109
4928,95.2055
4931,103.85554
4934,93.09381
4936,95.29123
4939,114.273834
4942,112.62812
4943,94.81249
4944,101.69012
4945,94.70634
4947,109.19034
4948,93.299995
4951,94.19203
4952,112.55682
4953,92.09652
4956,94.90986
4957,108.03352
4958,103.29677
4960,93.95596
4968,94.8023
4969,107.424736
4971,106.64743
4973,113.06938
4975,114.80482
4976,94.33384
4978,93.184006
4979,111.10163
4982,95.066666
4983,103.66153
4984,92.73926
4985,115.97534
4986,89.59557
4987,116.4861
4988,95.91894
4994,95.48566
4995,94.35846
5002,82.695206
5004,94.25096
5005,102.62888
5006,95.09581
5007,102.23534
5009,110.911354
5011,113.06938
5014,96.09721
5015,102.40127
5018,94.56083
5019,107.52621
5020,93.57104
5021,97.58414
5022,93.57212
5023,94.26325
5025,95.21107
5032,95.37648
5034,92.91131
5036,92.64891
5038,96.89964
5039,113.66664
5046,95.93171
5049,107.52621
5051,95.027504
5052,91.792046
5053,112.074005
5054,95.17552
5055,100.29411
5057,94.176445
5059,94.677765
5062,96.33612
5063,108.95747
5065,108.49821
5069,94.455826
5071,101.868385
5074,108.526596
5075,94.15241
5076,111.29256
5077,77.74895
5079,104.4273
5080,95.09104
5081,113.150406
5083,105.17444
5088,103.49483
5089,96.27286
5093,104.80174
5094,105.2045
5095,94.58675
5099,111.409134
5101,111.08078
5103,105.21048
5104,94.887436
5105,109.45445
5107,92.82854
5108,112.14331
5109,96.70792
5111,93.866264
5112,110.814026
5113,95.0406
5114,108.48058
5115,95.0287
5118,96.89645
5122,95.17552
5123,78.39664
5125,93.536835
5127,102.55318
5128,94.80421
5129,113.41093
5132,95.09581
5134,108.56604
5135,95.6476
5137,112.60992
5142,93.32749
5143,105.203445
5144,94.20157
5148,92.70752
5149,94.66182
5150,105.84352
5154,77.67154
5155,99.99305
5159,97.60359
5164,95.99428
5165,113.06928
5166,97.56465
5167,111.35052
5169,94.31446
5171,94.914856
5172,112.71054
5176,94.92105
5184,115.271286
5185,95.22606
5186,109.56695
5188,108.32691
5189,111.71285
5190,99.33381
5191,113.06928
5193,112.23856
5196,95.746635
5199,80.67177
5200,101.5638
5203,92.38397
5204,108.786995
5205,98.28514
5207,95.347206
5208,101.09323
5212,96.11409
5214,95.280914
5218,93.45492
5220,91.875084
5222,91.29123
5224,95.32328
5225,105.44002
5227,105.8066
5229,98.695816
5232,91.34861
5233,115.94102
5234,103.39542
5237,111.018745
5239,112.09502
5240,91.58912
5241,107.18458
5244,96.576126
5248,110.45491
5251,92.35516
5253,93.903534
5255,95.2267
5256,103.09206
5257,99.47424
5259,96.88789
5260,112.61728
5266,93.954865
5268,94.99189
5275,111.69768
5276,111.6428
5277,94.74172
5279,95.666176
5280,102.645226
5281,92.775955
5283,106.62838
5284,79.31145
5285,94.35846
5286,104.396774
5287,93.0784
5289,96.77938
5290,112.23856
5292,123.315285
5293,95.139725
5294,102.23787
5297,92.89252
5299,93.718094
5302,93.4425
5305,79.64797
5306,95.87222
5308,97.854576
5309,101.04361
5310,110.03627
5312,111.14452
5316,112.59312
5317,94.30041
5319,78.492256
5320,95.21107
5323,96.83876
5329,114.87039
5331,109.600266
5334,111.75631
5336,112.270645
5338,106.52356
5341,101.52676
5345,94.675316
5348,94.25831
5349,109.681816
5355,104.15004
5356,95.83087
5360,104.09337
5362,112.24508
5364,111.34537
5366,104.70064
5367,99.846634
5368,103.14486
5370,100.47445
5371,78.3608
5373,109.8272
5375,111.018745
5376,93.310295
5378,110.65844
5379,96.69686
5383,94.562454
5384,104.20146
5389,111.664116
5391,78.25726
5393,109.60874
5395,110.54338
5397,110.11738
5398,94.48372
5399,109.18222
5401,115.91782
5402,93.257744
5403,108.85526
5404,93.752304
5407,78.812904
5408,93.41821
5413,99.21719
5414,95.360664
5417,99.01988
5418,123.315285
5420,111.85897
5421,95.934425
5424,97.16816
5425,108.786995
5426,107.09224
5429,112.522255
5431,96.82999
5437,101.116264
5440,92.36916
5444,108.372765
5446,105.15391
5447,95.82764
5451,96.3996
5452,106.477554
5455,103.39542
5456,94.15657
5458,94.45714
5459,111.0442
5460,94.809135
5462,94.511856
5463,101.75392
5464,93.76338
5465,112.56242
5466,101.7479
5467,100.466934
5468,97.00588
5469,113.25776
5472,94.91436
5474,93.19239
5475,108.9892
5476,98.90476
5479,102.759285
5480,111.189964
5482,111.554405
5485,92.862976
5486,116.0466
5488,81.45962
5495,98.695816
5496,96.6586
5497,117.189545
5499,116.90716
5503,93.277596
5504,94.663216
5507,99.62691
5509,97.949135
5511,95.0003
5512,113.712906
5516,111.35298
5517,94.62286
5518,104.23992
5521,98.87028
5522,106.1948
5527,101.6899
5528,94.92514
5529,112.24973
5532,94.87096
5533,123.77693
5535,103.04657
5536,95.45756
5540,92.3419
5547,95.47051
5548,110.82775
5550,76.85772
5551,94.89298
5554,108.438675
5555,98.33921
5559,109.08845
5560,91.708336
5561,112.91384
5562,94.33359
5563,111.57496
5565,81.444954
5566,94.87434
5567,100.57313
5568,93.66606
5572,94.185524
5574,98.70653
5576,97.10418
5579,108.10605
5580,79.11191
5581,93.73006
5583,96.774345
5584,108.45561
5586,110.73151
5587,93.36616
5589,98.77689
5591,96.28531
5592,92.10541
5593,112.93107
5594,94.303795
5595,81.248314
5596,111.467094
5597,109.69258
5598,115.48975
5599,94.53964
5602,111.425896
5603,94.303795
5605,94.19836
5607,96.526855
5608,112.4436
5609,92.489944
5610,92.02903
5612,94.258
5613,111.31633
5614,94.656136
5616,94.49873
5621,99.208115
5623,96.153824
5628,111.85519
5629,93.77183
5631,101.342636
5633,92.77912
5638,107.164536
5639,94.6009
5640,106.99993
5645,95.81471
5646,76.82059
5649,94.379906
5653,109.69848
5655,115.89475
5656,94.59008
5658,93.794235
5662,116.0466
5663,92.41956
5667,93.48338
5670,94.53964
5671,98.634735
5672,94.01149
5673,103.97304
5674,94.006424
5675,105.98004
5676,94.787224
5679,110.19984
5683,117.42187
5687,94.07471
5688,76.40661
5690,91.523315
5691,112.45504
5692,91.724945
5693,98.13185
5694,93.93056
5697,108.303314
5698,91.252205
5699,111.59505
5704,94.71334
5707,110.19984
5709,104.108246
5710,94.34071
5714,96.37791
5718,94.44605
5721,93.61406
5723,94.16539
5724,108.220566
5725,94.04022
5726,111.657555
5729,99.230576
5730,105.81427
5731,94.60921
5733,76.90479
5736,94.25672
5741,102.42293
5745,110.70825
5747,95.56366
5748,105.825005
5750,108.00471
5751,101.7851
5752,93.99543
5754,94.66685
5755,93.55803
5757,95.086754
5758,116.53519
5760,103.104034
5762,104.22552
5766,112.54137
5768,94.81249
5769,115.74165
5770,94.576294
5771,111.75957
5772,91.40712
5773,103.73819
5774,94.46973
5776,88.32475
5777,111.59505
5778,93.47028
5780,112.932396
5782,94.14154
5783,76.878914
5784,95.24873
5786,96.434685
5788,95.48605
5789,110.27348
5790,94.86738
5791,98.695816
5793,106.09179
5794,93.45713
5796,116.0386
5797,93.6705
5801,97.43712
5803,94.07471
5804,108.5906
5805,94.37911
5806,76.44487
5808,107.46157
5813,94.422195
5815,92.44149
5816,105.29861
5822,92.92789
5823,111.818016
5825,108.6494
5827,109.78877
5829,98.473694
5830,97.433586
5831,114.90109
5832,96.052956
5833,107.46157
5837,113.62647
5838,94.74887
5839,92.72153
5842,106.99993
5844,112.575905
5845,93.105965
5846,102.795944
5848,76.584114
5850,107.69577
5851,91.69139
5853,94.81249
5854,102.011475
5858,106.99993
5860,108.048355
5864,98.66912
5866,95.19709
5867,110.19984
5868,93.37216
5869,112.249054
5870,95.871735
5871,109.47953
5874,112.9702
5876,109.27246
5877,91.327354
5878,93.36476
5879,107.5165
5880,93.2519
5884,94.239204
5886,108.55032
5890,99.58003
5896,99.143105
5897,103.694466
5898,94.81249
5901,98.91741
5903,111.467094
5906,92.02903
5908,111.585526
5909,90.80541
5910,111.31633
5911,94.39018
5912,111.17536
5914,112.9702
5919,111.28017
5924,97.4421
5926,95.32222
5929,108.30035
5930,95.51748
5932,97.00794
5933,110.166595
5934,93.98628
5935,111.118774
5936,100.77511
5937,109.43765
5938,100.15178
5939,96.40708
5942,107.20384
5943,95.460846
5944,101.82929
5946,109.57543
5951,91.36901
5953,104.27805
5954,94.422195
5957,105.20506
5961,95.17943
5962,105.33303
5964,82.237076
5965,94.37785
5968,112.52398
5969,92.8229
5974,92.21805
5975,109.14754
5978,76.634224
5981,104.23992
5982,92.43862
5983,109.689285
5989,110.14633
5991,94.97721
5992,102.879875
5995,99.65597
5996,102.80215
5997,109.499596
5998,96.504654
5999,77.51893
6001,112.71862
6002,91.74009
6003,109.32237
6004,94.422195
6006,111.51861
6007,94.10183
6011,97.22703
6012,105.554726
6014,94.39018
6015,100.60097
6016,92.975204
6017,109.35061
6018,94.81249
6024,94.125244
6025,104.14489
6026,111.314064
6028,109.91948
6029,78.3158
6030,96.69665
6036,112.52398
6040,94.31912
6041,112.29243
6042,98.97319
6044,94.48709
6045,98.695816
6047,105.431625
6048,93.41242
6049,110.49735
6051,115.965485
6052,110.4126
6053,90.99331
6054,114.34482
6058,105.73347
6059,95.54085
6062,94.77695
6063,116.0386
6064,105.077995
6065,94.31912
6067,95.31534
6068,111.8593
6070,103.426956
6071,102.502106
6072,108.67382
6080,108.67382
6081,93.35188
6084,105.29281
6087,93.69248
6089,104.47737
6092,108.67382
6094,93.53946
6095,111.80874
6097,111.80343
6100,93.32296
6104,106.73313
6105,95.82131
6106,109.77258
6107,78.33188
6108,93.22858
6109,108.67382
6110,91.64967
6114,108.67382
6116,93.93574
6117,103.78404
6118,94.40346
6123,76.76894
6125,111.80874
6128,111.8963
6130,103.23746
6132,109.72288
6137,76.54346
6139,110.59902
6140,94.15449
6141,110.75323
6142,103.677895
6144,103.36626
6145,93.49112
6146,97.17978
6149,91.141815
6156,92.84348
6159,112.08426
6160,94.15449
6162,104.38139
6164,113.13242
6165,90.74405
6168,76.54378
6169,107.46157
6170,94.53114
6171,108.318344
6172,91.70442
6173,108.718155
6176,99.230576
6177,92.62209
6178,92.53126
6180,96.287056
6181,99.23673
6182,98.58363
6185,91.98412
6186,113.371346
6188,107.66464
6189,93.301285
6192,105.29281
6193,95.97707
6194,98.695816
6195,109.912994
6196,116.06248
6197,94.622795
6201,112.46104
6202,92.3059
6203,112.12465
6204,94.58215
6207,116.0271
6209,95.88567
6210,95.46581
6211,111.28781
6213,112.42347
6216,91.76242
6217,91.70642
6219,94.41596
6222,78.152
6223,96.0008
6235,99.62691
6240,98.74871
6242,94.01408
6247,94.006424
6251,107.334206
6254,112.672806
6255,94.138084
6260,103.52091
6261,94.91872
6262,102.7496
6264,111.604546
6269,105.929146
6271,104.35826
6275,115.34776
6276,97.19718
6278,95.356476
6279,111.00472
6281,105.22821
6284,94.45068
6286,93.75474
6287,77.1467
6288,96.90266
6292,93.25937
6293,94.62934
6295,92.275475
6298,110.9505
6300,117.03116
6304,102.25615
6308,111.32946
6310,95.75005
6312,108.67382
6320,94.60921
6324,91.91775
6325,110.13331
6330,96.00319
6336,111.0491
6340,103.94391
6341,99.62691
6342,103.91725
6344,94.49524
6345,112.67879
6347,110.82775
6348,96.23575
6349,110.9505
6351,76.462685
6353,112.495094
6354,95.270256
6357,92.34462
6358,101.96773
6360,102.473076
6363,111.85519
6364,91.69301
6368,107.79186
6370,92.62366
6371,94.62297
6377,98.35517
6379,96.92231
6381,93.24452
6382,76.516
6383,113.04063
6388,112.36373
6390,112.05438
6392,98.473694
6393,98.829704
6395,95.77806
6398,103.86535
6401,76.516
6402,95.64571
6403,111.8552
6405,93.19552
6406,91.33291
6407,111.57131
6409,105.785194
6411,92.209694
6413,99.79409
6416,104.0838
6417,97.14657
6418,96.06968
6419,115.81408
6420,113.60436
6426,106.05938
6429,92.117676
6430,96.097015
6431,111.8552
6432,95.88567
6434,96.01534
6437,113.515114
6438,94.45871
6439,105.37605
6440,95.20309
6441,96.12038
6442,107.52415
6443,92.71148
6445,95.212
6448,111.50975
6450,112.82125
6453,93.70318
6455,95.98338
6457,91.031204
6458,107.74148
6461,93.90321
6464,112.31266
6467,93.95156
6469,97.299416
6470,78.77181
6471,94.30692
6473,102.09678
6474,95.17092
6479,97.29125
6481,95.176056
6484,110.70496
6495,113.711266
6496,114.01012
6505,111.27387
6506,97.107864
6508,97.696075
6509,94.58815
6510,102.02983
6512,103.63582
6513,94.71334
6514,109.14007
6515,91.1061
6519,95.50564
6521,93.220795
6523,76.49763
6525,107.27488
6526,95.55149
6528,92.99152
6529,110.63747
6531,108.60246
6533,104.37693
6534,94.72915
6535,109.5517
6536,92.17109
6537,109.91388
6540,99.0205
6541,113.04063
6547,95.34677
6548,107.21779
6551,112.25641
6553,113.00449
6555,105.04561
6556,98.09241
6561,76.54964
6564,95.37086
6565,109.5517
6568,94.93318
6569,107.52415
6573,99.17903
6574,93.988785
6577,111.8545
6579,111.69118
6581,92.83109
6582,112.251595
6585,108.616875
6586,94.204094
6589,106.308044
6590,77.35728
6593,95.87837
6594,109.6472
6595,91.35194
6599,92.2345
6600,93.794014
6601,109.05406
6602,91.64712
6603,111.50975
6604,94.53114
6607,105.58973
6608,111.89872
6609,92.933304
6611,94.41283
6613,107.52415
6614,94.10159
6616,104.545166
6617,107.52415
6618,94.422195
6619,104.308136
6621,105.04561
6627,103.97102
6629,108.84136
6631,76.330215
6634,94.508705
6636,94.71334
6638,94.93318
6639,107.52415
6641,111.644714
6642,93.787575
6651,114.22691
6654,77.33274
6657,94.89233
6663,97.90855
6665,107.992775
6666,93.8268
6668,94.422195
6669,105.04394
6670,94.815056
6671,98.23306
6673,104.84126
6675,96.78892
6676,76.516
6677,94.089806
6679,97.01008
6680,110.53175
6681,102.02983
6685,98.31304
6688,93.59978
6689,90.904724
6690,107.16618
6692,107.52415
6693,97.356705
6694,94.84868
6698,115.353905
6699,93.23292
6700,110.5194
6701,91.031204
6702,110.88187
6704,90.904724
6707,112.09393
6712,110.436584
6713,91.41998
6715,97.82944
6721,114.35261
6722,94.46713
6723,111.615036
6724,92.163635
6725,115.43068
6731,112.942696
6735,79.18447
6736,97.80397
6737,105.97983
6738,93.40922
6739,103.44557
6741,102.32813
6743,90.738396
6745,94.422195
6747,109.746376
6749,94.47451
6750,105.94575
6751,114.68534
6752,100.85723
6753,107.52415
6755,109.72773
6756,93.01245
6757,100.21347
6759,113.5001
6761,92.49739
6763,94.30692
6764,115.045815
6765,93.34346
6766,107.82501
6768,111.51861
6771,90.904724
6773,92.801895
6774,94.01002
6778,104.54328
6779,99.78687
6781,92.67875
6784,96.949524
6786,91.25953
6787,110.61064
6790,98.13479
6793,109.83776
6795,107.52415
6798,112.34083
6806,106.78161
6807,95.63341
6810,92.60353
6815,108.03467
6816,91.30008
6817,105.81716
6818,98.51016
6819,105.773254
6820,93.56313
6822,92.19713
6823,115.40795
6824,107.189865
6825,94.985176
6828,76.37613
6829,108.0411
6831,108.40844
6832,93.64098
6833,107.4216
6834,94.1086
6836,96.06146
6837,110.436584
6838,91.87411
6840,101.61099
6843,89.55008
6845,90.94094
6846,93.79016
6847,107.38256
6851,112.90344
6852,98.92298
6853,106.92976
6858,96.16042
6861,112.23426
6863,109.05406
6864,76.94635
6865,88.04577
6866,110.436584
6867,96.4429
6868,101.29733
6869,98.43208
6870,107.189865
6874,106.90601
6875,97.28691
6877,111.17536
6878,94.72363
6880,94.608986
6883,112.70195
6884,92.701485
6886,94.25706
6890,94.599754
6893,109.299576
6894,90.38295
6899,111.17536
6900,92.51451
6904,93.91707
6905,111.00665
6906,92.761314
6910,92.40072
6912,104.2353
6913,109.03344
6920,92.05228
6922,92.53345
6923,107.52415
6926,96.323235
6927,107.57493
6928,91.5375
6931,114.37406
6933,94.75383
6936,91.027855
6937,111.02987
6939,103.690056
6941,91.284836
6942,102.76181
6943,94.87865
6944,102.470345
6945,94.21584
6946,110.283424
6947,115.76147
6949,105.176605
6951,104.572716
6953,98.07027
6954,92.05158
6955,105.16868
6963,104.84188
6964,98.96878
6966,95.214355
6968,92.624855
6970,99.23673
6972,110.860535
6976,116.96773
6978,110.436584
6981,104.748024
6985,102.88867
6986,93.74851
6987,112.650925
6989,110.25634
6991,115.40795
6993,104.8636
6994,94.3177
6995,112.69596
6996,98.03024
6997,112.49906
6998,78.31136
7001,107.992455
7003,108.47135
7006,94.42185
7008,95.03
7010,90.91019
7011,94.4541
7012,103.63948
7013,90.84492
7014,113.84836
7017,106.221466
7018,94.422195
7019,89.989296
7023,93.15588
7024,102.825134
7025,92.68831
7026,111.475235
7027,92.75057
7028,109.05394
7030,107.52415
7031,100.52807
7033,110.071014
7036,93.93903
7037,92.29734
7039,92.41802
7044,92.47866
7045,110.436584
7046,95.66725
7049,106.92662
7050,96.83649
7051,99.23673
7054,110.917595
7055,96.78784
7057,94.7561
7060,111.17536
7061,94.81249
7063,90.39962
7064,111.08101
7067,94.608986
7071,95.33322
7074,103.38368
7075,94.266914
7078,110.436584
7079,91.11744
7080,112.94579
7081,94.627495
7082,111.13577
7083,93.906265
7085,110.798164
7092,105.93002
7094,95.0518
7100,92.36315
7101,110.68785
7102,110.436584
7104,110.288994
7105,94.81249
7106,94.75149
7107,100.725105
7108,77.61941
7109,95.560905
7110,111.02987
7112,93.047066
7113,102.834145
7114,94.249214
7116,110.768936
7117,99.230576
7118,104.10683
7120,92.37253
7121,98.29079
